index,stars
14656,4.20171911
14657,3.995336703
14658,2.943613586
14659,4.787784886
14660,3.603104105
14661,3.880656626
14662,2.512761111
14663,3.950231528
14664,4.080386244
14665,3.291799203
14666,4.922215475
14667,3.021428086
14668,3.128670643
14669,2.891338498
14670,3.176002909
14671,3.293657738
14672,4.586872764
14673,3.397845842
14674,1.603380347
14675,2.341631482
14676,3.993551905
14677,4.366411864
14678,3.40837929
14679,4.038398059
14680,4.84865094
14681,4.113177137
14682,4.10306867
14683,3.561476726
14684,4.07235533
14685,4.256402352
14686,4.33115392
14687,3.68295255
14688,4.024697457
14689,3.76126989
14690,4.903974808
14691,3.659231114
14692,4.704315712
14693,3.11900507
14694,3.647869596
14695,4.117165481
14696,4.490200896
14697,4.283290116
14698,3.971835613
14699,4.139995318
14700,3.387676293
14701,3.461593723
14702,4.334959116
14703,3.799096589
14704,3.371357234
14705,4.088296153
14706,4.660032364
14707,3.8118885
14708,3.14128901
14709,4.278466674
14710,3.615512854
14711,4.506267907
14712,4.716820659
14713,4.407003573
14714,3.191853106
14715,3.813728411
14716,3.790857567
14717,3.475765484
14718,2.998577258
14719,3.876355771
14720,4.440534556
14721,4.437505739
14722,3.632978643
14723,3.772798918
14724,4.280270621
14725,3.266412742
14726,3.08846435
14727,4.830052116
14728,4.276735616
14729,4.104627276
14730,4.272211084
14731,3.469324081
14732,3.696092843
14733,3.84078597
14734,4.803037705
14735,3.48916784
14736,3.45143877
14737,3.96148323
14738,4.068694619
14739,4.103074809
14740,3.426515184
14741,4.102516184
14742,3.971835613
14743,4.009093605
14744,4.304474067
14745,3.667744829
14746,3.261238129
14747,4.172072645
14748,3.900979285
14749,3.714852198
14750,3.431813356
14751,3.772511605
14752,4.586331752
14753,3.991655117
14754,4.762954397
14755,2.006706622
14756,4.123767312
14757,2.730390173
14758,4.894500709
14759,2.676135376
14760,4.080882775
14761,3.530721118
14762,3.131255608
14763,3.264377639
14764,3.920279573
14765,3.715546445
14766,4.187519136
14767,4.830052116
14768,4.607534047
14769,4.473473844
14770,4.594572011
14771,4.044427721
14772,3.450301783
14773,3.346342341
14774,4.764749569
14775,3.563390984
14776,3.271055347
14777,3.754538805
14778,4.31561807
14779,3.921436837
14780,3.648703646
14781,3.611303585
14782,4.4212008
14783,2.048635819
14784,3.561476726
14785,3.689291987
14786,2.156628537
14787,4.094507112
14788,2.824405059
14789,4.61804318
14790,3.334599198
14791,4.07550968
14792,3.133781824
14793,3.004680782
14794,3.027877429
14795,4.02808311
14796,4.330782637
14797,4.296229167
14798,4.239019258
14799,3.881346253
14800,4.535694235
14801,3.449856636
14802,3.857646208
14803,4.941939499
14804,4.414498174
14805,2.998570687
14806,3.017881694
14807,4.606349244
14808,4.554609866
14809,2.266491443
14810,4.533524875
14811,4.664108154
14812,4.381209482
14813,3.440643988
14814,3.371357234
14815,4.081236162
14816,4.831915433
14817,4.27115536
14818,4.058134505
14819,4.011679779
14820,4.039937717
14821,2.867415112
14822,3.741283788
14823,4.640165375
14824,4.247981881
14825,3.829367094
14826,4.940483305
14827,3.256013175
14828,3.275021424
14829,4.360486453
14830,3.379724438
14831,4.871907181
14832,3.900557339
14833,4.023681913
14834,4.894500709
14835,4.384353941
14836,4.085853156
14837,3.354436274
14838,4.291706641
14839,3.575910696
14840,3.702752099
14841,4.891897424
14842,4.739426967
14843,2.85391622
14844,4.216215678
14845,4.673971788
14846,2.858405386
14847,3.251205434
14848,2.501953971
14849,3.119935298
14850,3.58375998
14851,3.36982025
14852,3.463608748
14853,2.378944958
14854,3.222636816
14855,4.190574795
14856,4.283500661
14857,4.075915165
14858,3.670621051
14859,4.977012886
14860,2.942174233
14861,3.636507091
14862,4.8254664
14863,4.01610521
14864,2.891609458
14865,3.962999734
14866,3.386899894
14867,4.894757706
14868,4.089761622
14869,3.351439479
14870,3.796800527
14871,3.568975761
14872,4.764113674
14873,4.117823498
14874,1.464381279
14875,3.064814068
14876,4.014279148
14877,4.243210097
14878,2.844349847
14879,4.274431854
14880,4.528464295
14881,4.470735735
14882,4.464252687
14883,4.295361107
14884,3.538027385
14885,2.923162298
14886,4.897584016
14887,4.133911094
14888,4.894757706
14889,2.645970508
14890,4.149120123
14891,4.389196659
14892,3.494226737
14893,4.152504879
14894,2.658395467
14895,4.047415142
14896,4.743258711
14897,4.481290517
14898,4.707641503
14899,3.402867205
14900,4.059412113
14901,2.981473857
14902,3.915347639
14903,3.239494353
14904,3.627662443
14905,3.520247175
14906,3.033364171
14907,3.779788872
14908,4.611649916
14909,4.256871663
14910,4.675389185
14911,3.883299738
14912,4.294535335
14913,3.829367094
14914,2.917563104
14915,4.259346131
14916,3.154829144
14917,3.823200042
14918,4.959385118
14919,3.093524549
14920,4.127295839
14921,3.83408923
14922,4.788463217
14923,2.329262946
14924,3.089547224
14925,3.690146648
14926,3.239143978
14927,3.85750246
14928,3.915510603
14929,3.426068385
14930,4.472538691
14931,4.261448985
14932,3.529814617
14933,3.575320935
14934,3.659696051
14935,3.954328354
14936,1.543386171
14937,4.241136668
14938,3.443127503
14939,4.214393249
14940,4.960227077
14941,3.537433944
14942,4.628749654
14943,3.779788872
14944,2.927999714
14945,4.1045452
14946,4.42967599
14947,4.342474097
14948,3.228122165
14949,4.072167955
14950,2.682387144
14951,3.591384852
14952,2.546926881
14953,3.484351818
14954,3.827480111
14955,3.19756688
14956,2.123616035
14957,2.431864412
14958,3.562413941
14959,3.801180396
14960,4.243210097
14961,4.361917967
14962,2.733728857
14963,3.69176402
14964,4.01330708
14965,3.805932528
14966,3.841975082
14967,2.415917554
14968,4.088898536
14969,4.959385118
14970,4.250024739
14971,4.629349032
14972,4.937924922
14973,4.121720556
14974,4.756373551
14975,4.285289637
14976,2.704111646
14977,3.774470578
14978,4.598220342
14979,1.458610587
14980,4.274431854
14981,4.17203407
14982,3.384429667
14983,3.256021077
14984,4.793064679
14985,4.139785164
14986,2.04879326
14987,3.689986189
14988,4.672225532
14989,3.168730491
14990,3.69726606
14991,3.294378437
14992,4.219300632
14993,3.384130258
14994,4.479486564
14995,4.076233254
14996,4.144459189
14997,2.905446838
14998,2.867456225
14999,3.799096589
15000,2.995487361
15001,3.85750246
15002,3.629219607
15003,3.728046626
15004,3.764765796
15005,3.361067553
15006,4.499085768
15007,4.584301567
15008,3.87816028
15009,3.208551798
15010,3.170814188
15011,3.837905026
15012,3.493010461
15013,4.937808828
15014,4.145628147
15015,4.10680255
15016,4.128392006
15017,3.842559347
15018,1.673376712
15019,2.995076641
15020,4.259984018
15021,4.009025849
15022,3.870622384
15023,4.590996259
15024,4.728250278
15025,3.793521836
15026,3.128602933
15027,3.251557373
15028,4.42967599
15029,4.27115536
15030,4.180335349
15031,4.198703757
15032,2.687743317
15033,3.949579103
15034,3.745382525
15035,3.16793759
15036,4.348252981
15037,3.842057689
15038,2.947310478
15039,4.937991749
15040,4.528037928
15041,4.661959331
15042,2.969613254
15043,3.951327405
15044,3.851600135
15045,2.992044648
15046,3.951327405
15047,3.851981269
15048,3.331074128
15049,4.066106495
15050,2.027723483
15051,2.623017575
15052,4.894500709
15053,2.834064753
15054,3.290149112
15055,3.449856636
15056,2.309796676
15057,4.196429494
15058,3.226909975
15059,4.391625161
15060,3.799096589
15061,3.239494353
15062,3.204545799
15063,4.959385118
15064,4.699732892
15065,4.893411502
15066,3.821807086
15067,4.635999911
15068,4.291975393
15069,2.498156517
15070,3.199789605
15071,2.994721999
15072,3.128602933
15073,3.578698672
15074,3.731389132
15075,4.195956089
15076,3.442459459
15077,3.561476726
15078,1.599547511
15079,3.116924815
15080,2.573398137
15081,2.166636197
15082,3.799828497
15083,3.799294728
15084,4.123128051
15085,4.296371121
15086,3.776000528
15087,4.103074809
15088,4.254539555
15089,3.561455181
15090,4.048118345
15091,3.114387944
15092,3.820904578
15093,4.473473844
15094,3.224897868
15095,3.644747645
15096,4.794426992
15097,4.044427721
15098,3.687754574
15099,4.705727408
15100,3.580110829
15101,4.164070722
15102,3.772511605
15103,3.251641981
15104,3.694453031
15105,2.373181902
15106,4.210052726
15107,3.561455181
15108,4.873320358
15109,3.807333196
15110,3.584901393
15111,3.766603998
15112,4.511434121
15113,3.818345666
15114,3.494226737
15115,3.228122165
15116,3.211209065
15117,4.952843173
15118,3.046827594
15119,3.620120049
15120,4.684066309
15121,3.238184178
15122,3.799096589
15123,3.930026809
15124,3.955925194
15125,3.949227114
15126,2.953080361
15127,3.725757421
15128,4.086710558
15129,3.255369577
15130,3.823570456
15131,3.937897684
15132,3.518004995
15133,2.744078193
15134,4.142448913
15135,3.90758586
15136,2.290803007
15137,4.112206368
15138,4.587981386
15139,3.063858198
15140,4.111031149
15141,4.728607561
15142,4.138426806
15143,3.289571678
15144,4.93172337
15145,3.725757421
15146,3.398932013
15147,4.16055911
15148,4.348944257
15149,2.139951222
15150,3.992562351
15151,4.539379603
15152,2.284442551
15153,3.688292219
15154,4.583677241
15155,4.520034279
15156,3.835240454
15157,2.565390315
15158,3.822148189
15159,3.074603448
15160,4.634333835
15161,4.342644786
15162,4.544036973
15163,3.161110313
15164,3.374858286
15165,3.523449853
15166,2.47516941
15167,3.818368731
15168,3.354436274
15169,4.781282394
15170,4.709350974
15171,4.182016542
15172,3.654428686
15173,3.642795082
15174,4.408478201
15175,3.86056241
15176,3.534672291
15177,4.366411864
15178,4.03452883
15179,4.294535335
15180,3.445942336
15181,4.757511542
15182,4.832414959
15183,4.296771684
15184,3.569127704
15185,4.699236791
15186,3.232407557
15187,3.546179776
15188,4.58908663
15189,4.1135456
15190,4.325581365
15191,3.068468982
15192,4.75118499
15193,4.788330151
15194,4.142720243
15195,3.887759832
15196,3.870849663
15197,3.291799203
15198,4.17678762
15199,4.352106639
15200,4.23127612
15201,4.448772239
15202,3.851917675
15203,4.412201056
15204,3.937870311
15205,3.030650596
15206,4.002933315
15207,4.348741813
15208,4.112206368
15209,4.026428503
15210,3.106659371
15211,3.864864725
15212,4.858554147
15213,4.464252687
15214,4.12604072
15215,4.499778605
15216,4.064596763
15217,3.958856493
15218,4.833794146
15219,4.300787192
15220,4.225568951
15221,3.917743882
15222,4.241975106
15223,3.33598345
15224,3.899938219
15225,4.33115392
15226,4.261729889
15227,2.710521107
15228,1.529473042
15229,4.081236162
15230,4.17678762
15231,4.831915433
15232,3.842559347
15233,3.851981269
15234,4.903425884
15235,4.274447604
15236,3.660983486
15237,3.786487687
15238,3.976283493
15239,4.06966942
15240,4.276512207
15241,3.473933593
15242,2.243718707
15243,4.210301077
15244,3.807700148
15245,4.798904815
15246,3.274365344
15247,3.463608748
15248,3.800102207
15249,4.302049786
15250,2.260122458
15251,3.094161053
15252,3.599017918
15253,3.749816096
15254,3.625358392
15255,3.460993002
15256,4.198228405
15257,3.970599324
15258,4.127700229
15259,4.24802544
15260,3.660898342
15261,4.58908663
15262,4.223616171
15263,3.153579981
15264,3.875125916
15265,4.553892098
15266,4.326675124
15267,4.740551567
15268,4.419295868
15269,4.24802544
15270,3.524950648
15271,4.340828833
15272,4.447638409
15273,4.000721542
15274,2.040442711
15275,4.053464004
15276,3.542790565
15277,3.799096589
15278,4.132855144
15279,3.670624825
15280,3.591384852
15281,3.112108825
15282,4.874489899
15283,4.241136668
15284,4.491180455
15285,3.845674553
15286,2.962128715
15287,4.903862814
15288,2.764082262
15289,4.466134308
15290,3.705417262
15291,3.91786776
15292,4.627363573
15293,4.291706641
15294,3.841951766
15295,2.183781965
15296,3.640378481
15297,4.09221541
15298,3.938159463
15299,4.246673309
15300,4.794325215
15301,4.283500661
15302,4.717567308
15303,4.526076612
15304,3.210112616
15305,3.513329405
15306,3.530721118
15307,3.578698672
15308,3.817720398
15309,1.904895776
15310,3.46056601
15311,2.500698122
15312,4.639244725
15313,4.239265253
15314,3.537806614
15315,3.032078631
15316,4.07235533
15317,2.886161258
15318,4.528030298
15319,3.833376512
15320,3.826886434
15321,4.27115536
15322,4.132891971
15323,3.970084299
15324,3.945858263
15325,2.880947999
15326,3.860298886
15327,3.836676612
15328,4.012562039
15329,3.010591046
15330,4.724582783
15331,2.116956142
15332,2.950112165
15333,2.891221207
15334,3.905210425
15335,4.683441566
15336,3.614210596
15337,4.940483305
15338,4.748019935
15339,4.699732892
15340,3.227448476
15341,4.145128161
15342,3.330398777
15343,3.416693842
15344,4.222132746
15345,3.788396302
15346,3.971628769
15347,4.539048974
15348,4.027920757
15349,4.471350164
15350,4.494397237
15351,4.936961826
15352,3.364778389
15353,3.254306987
15354,3.34264155
15355,4.693689915
15356,3.505136212
15357,4.935620513
15358,3.708009903
15359,4.936961826
15360,2.862331017
15361,2.768300997
15362,3.128670643
15363,3.296758618
15364,4.027844627
15365,4.544036973
15366,4.023681913
15367,1.7535579
15368,4.236230418
15369,3.85492629
15370,3.583567859
15371,4.427224648
15372,3.821093279
15373,4.325581365
15374,1.529473042
15375,2.481085118
15376,4.65530536
15377,4.1045452
15378,4.039269906
15379,3.673175402
15380,3.205844189
15381,4.239019258
15382,3.874838409
15383,4.529753737
15384,3.348474111
15385,3.208241684
15386,2.783757701
15387,4.203701386
15388,4.9450328
15389,4.430239106
15390,3.50783197
15391,4.156327307
15392,3.538027385
15393,4.519623278
15394,3.603104105
15395,3.326130364
15396,4.652043966
15397,3.262411062
15398,4.586872764
15399,4.519275554
15400,3.456998361
15401,3.153579981
15402,4.503954884
15403,3.467690482
15404,1.87884076
15405,4.334555228
15406,4.640417582
15407,4.528030298
15408,3.803190383
15409,4.386862611
15410,1.493841789
15411,3.807733413
15412,4.507993509
15413,4.221929171
15414,3.97658379
15415,3.272911422
15416,2.315634257
15417,3.580046517
15418,3.853741944
15419,2.727160967
15420,4.577006667
15421,3.282177556
15422,3.870622384
15423,3.583883184
15424,4.732068832
15425,3.891712083
15426,2.683584266
15427,4.428642593
15428,3.079867652
15429,3.807700148
15430,4.066023951
15431,4.27115536
15432,3.988251028
15433,1.802234499
15434,4.738507814
15435,4.694301747
15436,4.335722733
15437,4.964867163
15438,3.844302426
15439,4.485582959
15440,3.862973101
15441,4.880880336
15442,3.622581142
15443,4.885746486
15444,3.436756384
15445,3.60832956
15446,3.248189648
15447,2.394511422
15448,3.117389143
15449,3.925502302
15450,2.888175418
15451,4.519666591
15452,4.033454149
15453,3.766603998
15454,4.389166377
15455,3.228324298
15456,3.817720398
15457,4.648497016
15458,4.903974808
15459,3.530721118
15460,3.752073698
15461,3.79309224
15462,3.409509646
15463,3.012893876
15464,4.167279535
15465,3.925687592
15466,4.498682245
15467,3.346836215
15468,4.747554939
15469,4.034056055
15470,2.899978186
15471,3.457860501
15472,4.153309579
15473,4.342108825
15474,2.775509219
15475,4.690448885
15476,3.977740985
15477,3.027187848
15478,4.19493646
15479,2.627658382
15480,4.259343219
15481,4.319338832
15482,4.07235533
15483,2.692076606
15484,4.546549311
15485,4.93172337
15486,4.110235315
15487,3.71401756
15488,4.07307048
15489,3.55846015
15490,4.132891971
15491,3.270805382
15492,3.456981224
15493,4.164757177
15494,3.627662443
15495,3.812228071
15496,4.180314352
15497,3.580029111
15498,4.274431854
15499,3.226909975
15500,3.956056613
15501,3.79309224
15502,3.189079491
15503,4.831204303
15504,3.80682488
15505,3.92127688
15506,4.515607509
15507,4.649163762
15508,4.959385118
15509,3.160618422
15510,3.986211045
15511,4.239019258
15512,3.218692282
15513,2.870794217
15514,3.408700612
15515,4.677159108
15516,4.068694619
15517,3.686283323
15518,4.212803271
15519,3.123316094
15520,4.664773889
15521,2.966180042
15522,4.167279535
15523,3.929930202
15524,4.829006018
15525,4.453315256
15526,3.145993817
15527,3.756204519
15528,3.704636642
15529,3.353183832
15530,2.644169107
15531,3.538027385
15532,2.937436947
15533,3.78159614
15534,3.68116537
15535,4.397268994
15536,4.360900378
15537,3.262718876
15538,3.854243703
15539,3.379612979
15540,3.786586616
15541,4.117593221
15542,4.191258637
15543,4.671267137
15544,3.851917675
15545,4.42290724
15546,4.540619859
15547,3.842559347
15548,2.479623593
15549,4.914816619
15550,2.106824051
15551,4.620455766
15552,3.358945259
15553,4.387194158
15554,3.724425914
15555,3.042655463
15556,4.728607561
15557,3.449924307
15558,4.734571261
15559,4.024701687
15560,1.921103159
15561,4.832414959
15562,4.959385118
15563,3.830473767
15564,2.811152463
15565,4.106612465
15566,4.063209354
15567,4.816163417
15568,4.675389185
15569,2.529425733
15570,3.905210425
15571,4.46323624
15572,3.827795093
15573,4.560375188
15574,4.492283891
15575,3.155454508
15576,3.788524891
15577,3.216227712
15578,3.411601706
15579,3.838915625
15580,3.845251043
15581,3.999607561
15582,4.66903951
15583,4.903974808
15584,3.494597174
15585,3.83408923
15586,3.506568144
15587,2.967076983
15588,3.869590025
15589,4.214832032
15590,3.365682081
15591,4.098335145
15592,3.827480111
15593,4.518735655
15594,3.054330252
15595,4.937991749
15596,3.020195346
15597,4.117593221
15598,3.841975082
15599,3.802360758
15600,4.936961826
15601,4.764421544
15602,3.268919118
15603,3.707533648
15604,4.133911094
15605,4.488359046
15606,4.656946954
15607,3.744105642
15608,4.424761107
15609,2.486262377
15610,4.544036973
15611,4.538426455
15612,3.741283788
15613,3.272911422
15614,4.180980657
15615,3.647249336
15616,3.873763822
15617,2.60254823
15618,3.957572303
15619,2.531439612
15620,3.944359672
15621,3.098652986
15622,4.533818577
15623,3.61239415
15624,3.78628704
15625,3.067731302
15626,3.654428686
15627,4.274431854
15628,4.467192313
15629,4.043352291
15630,4.259371198
15631,4.620321947
15632,4.657912981
15633,3.047730876
15634,4.535694235
15635,3.708881943
15636,4.049303874
15637,3.362605856
15638,4.93172337
15639,3.659231114
15640,3.851917675
15641,4.153243019
15642,3.481401552
15643,3.057394555
15644,4.22442995
15645,4.170154
15646,4.089099241
15647,3.705417262
15648,4.416465199
15649,4.364279639
15650,3.612986053
15651,4.903974808
15652,3.221784114
15653,4.607534047
15654,3.322559557
15655,4.384459014
15656,3.884925146
15657,2.644950316
15658,4.352106639
15659,3.553333356
15660,4.185837246
15661,3.374031251
15662,4.496314698
15663,4.32081717
15664,3.603135789
15665,3.736342366
15666,4.494744504
15667,3.425125324
15668,2.872499318
15669,4.002341293
15670,1.907495451
15671,4.308473255
15672,4.149120123
15673,2.943354241
15674,3.800102207
15675,2.71110199
15676,3.853393294
15677,3.935586861
15678,4.360486453
15679,3.851600135
15680,4.828457871
15681,3.370546657
15682,3.959466678
15683,4.385171034
15684,2.840101588
15685,4.095569709
15686,3.981836702
15687,3.71401756
15688,4.259371198
15689,3.198899856
15690,3.097186639
15691,4.803159921
15692,3.504020996
15693,1.951322023
15694,4.15444415
15695,3.553792646
15696,4.432832634
15697,4.629556008
15698,4.559847356
15699,4.014842417
15700,3.883433103
15701,4.230585874
15702,4.180335349
15703,2.089382235
15704,4.296771684
15705,4.027339501
15706,4.863100288
15707,3.569405273
15708,3.667818065
15709,4.75699209
15710,4.898249767
15711,4.033454149
15712,3.946214803
15713,4.062689291
15714,4.724548071
15715,4.328488539
15716,2.075650995
15717,4.648497016
15718,3.879820713
15719,4.229281549
15720,4.377263229
15721,3.996458985
15722,4.188286296
15723,2.995076641
15724,3.656935759
15725,3.242427687
15726,4.004347752
15727,4.087003282
15728,4.391875366
15729,3.179912839
15730,4.547474376
15731,3.259572287
15732,4.226163089
15733,3.024827304
15734,2.510496907
15735,4.025264264
15736,2.800340046
15737,4.104329249
15738,4.152082494
15739,4.330847968
15740,2.515102866
15741,3.763179792
15742,3.501740502
15743,3.128602933
15744,4.813414048
15745,4.65530536
15746,3.522727828
15747,4.022532907
15748,4.229420807
15749,3.900979285
15750,2.833609563
15751,3.344029792
15752,4.917969428
15753,4.244962016
15754,3.96973601
15755,2.975943308
15756,3.403472188
15757,3.652976967
15758,4.481323374
15759,4.836581517
15760,4.413789551
15761,3.193549878
15762,3.792722827
15763,4.691500662
15764,3.636421228
15765,3.747825703
15766,4.959385118
15767,3.870622384
15768,3.349901203
15769,4.120923147
15770,3.802631664
15771,3.842057689
15772,4.688122497
15773,4.31324653
15774,3.793602424
15775,3.987625021
15776,4.425636134
15777,4.056908601
15778,4.051388125
15779,3.773227973
15780,4.208247277
15781,3.246575411
15782,4.294611922
15783,4.127147995
15784,4.667361013
15785,4.257181797
15786,4.045364933
15787,4.042681418
15788,3.929694046
15789,4.149220549
15790,4.105141703
15791,3.500078763
15792,3.969690818
15793,3.546332969
15794,4.523127332
15795,2.049018926
15796,3.886436094
15797,3.81428354
15798,4.067507516
15799,4.788040537
15800,3.629219607
15801,4.212405386
15802,4.8557488
15803,3.670872339
15804,3.880656626
15805,4.571585182
15806,3.7419755
15807,3.597153937
15808,4.582093855
15809,3.912069714
15810,4.282079149
15811,3.135424152
15812,4.940788
15813,3.690146648
15814,4.531132133
15815,3.629410149
15816,4.057896269
15817,4.537343447
15818,3.516477921
15819,3.227609555
15820,3.8118885
15821,3.709931476
15822,3.932813981
15823,4.943001666
15824,3.434475587
15825,4.1045452
15826,4.152082494
15827,4.612753631
15828,3.539221599
15829,3.214455692
15830,3.441896047
15831,3.081881025
15832,2.394215891
15833,3.959470576
15834,2.806552335
15835,3.87816028
15836,4.940483305
15837,3.766603998
15838,4.848651128
15839,4.478877126
15840,4.041013405
15841,3.810331923
15842,3.773245388
15843,3.799096589
15844,3.650824517
15845,3.8118885
15846,3.153599231
15847,4.002836916
15848,4.635520915
15849,4.547474376
15850,4.216215678
15851,4.142398146
15852,3.150186742
15853,3.876664819
15854,3.752073698
15855,4.319338832
15856,4.706639536
15857,3.919552673
15858,3.63993874
15859,2.335141522
15860,4.533433975
15861,3.496888739
15862,4.135786384
15863,3.040262107
15864,4.148706554
15865,4.852118871
15866,3.888503503
15867,2.455821847
15868,4.088296153
15869,4.894757706
15870,2.970119435
15871,3.062101419
15872,4.079755499
15873,3.814157502
15874,4.347819241
15875,2.783093704
15876,4.088296153
15877,4.374573327
15878,3.85750246
15879,4.106612465
15880,3.472172618
15881,4.057516286
15882,2.546926881
15883,3.827480111
15884,2.427776003
15885,4.520804026
15886,3.793602424
15887,3.786487687
15888,4.408478201
15889,4.31276031
15890,3.456070748
15891,3.225485637
15892,4.12033013
15893,3.493036333
15894,4.4212008
15895,3.07332553
15896,3.702763858
15897,4.92440245
15898,4.077436961
15899,2.667397867
15900,3.971645518
15901,4.818730638
15902,4.089761622
15903,3.786778201
15904,4.348741813
15905,1.483622128
15906,3.830315613
15907,4.063316116
15908,3.78159614
15909,4.817301451
15910,3.979571102
15911,4.432720329
15912,4.338675199
15913,2.768758255
15914,2.96720389
15915,4.419070278
15916,4.314776774
15917,1.813745322
15918,4.569887701
15919,4.159173934
15920,3.833785767
15921,4.092461434
15922,3.978208775
15923,3.478751431
15924,4.414896715
15925,1.945532306
15926,4.20171911
15927,3.799096589
15928,3.958258797
15929,3.371357234
15930,3.344029792
15931,3.789414753
15932,4.112206368
15933,4.639540562
15934,3.847848751
15935,3.329156905
15936,4.563877322
15937,3.900611246
15938,3.78628704
15939,4.637163482
15940,4.525588534
15941,3.173383853
15942,3.493010461
15943,4.095310601
15944,2.983390231
15945,4.512353339
15946,4.611990814
15947,3.145217315
15948,4.710736788
15949,3.35523054
15950,4.319745844
15951,3.042754953
15952,3.350165179
15953,4.869206912
15954,3.804753333
15955,3.531103938
15956,4.746967673
15957,4.574039238
15958,3.256021077
15959,3.570001063
15960,3.534078727
15961,4.596282597
15962,3.96148323
15963,4.458125564
15964,4.603546399
15965,4.740977134
15966,3.155352219
15967,4.283046888
15968,4.022707268
15969,4.333772688
15970,4.505930887
15971,3.69726606
15972,3.701996866
15973,3.835110625
15974,4.198931473
15975,4.053420064
15976,3.87106157
15977,2.874985054
15978,4.649721335
15979,4.460641705
15980,3.875125916
15981,4.356672187
15982,4.352106639
15983,3.086372791
15984,3.851981269
15985,4.793381492
15986,3.986862753
15987,4.264765816
15988,4.145322895
15989,4.818724584
15990,2.896500798
15991,3.691144937
15992,4.196624858
15993,3.997469721
15994,3.608138963
15995,4.515607509
15996,3.844412638
15997,3.346342341
15998,3.553039492
15999,2.919714755
16000,3.585604701
16001,4.612971188
16002,3.641607542
16003,2.724954545
16004,4.779385355
16005,3.787703253
16006,2.428269579
16007,4.357276269
16008,3.136823807
16009,4.360486453
16010,4.58908663
16011,3.104709059
16012,3.181667252
16013,3.976191002
16014,3.884925146
16015,3.561448687
16016,3.731385404
16017,3.455924693
16018,4.03814726
16019,3.330408965
16020,4.061882699
16021,4.027844627
16022,4.044541634
16023,4.287883335
16024,4.400561623
16025,4.078248513
16026,2.958932665
16027,4.250661617
16028,4.044427721
16029,3.925558262
16030,4.498682245
16031,4.125947506
16032,4.638320291
16033,4.775229999
16034,4.684271323
16035,4.117018247
16036,3.150478975
16037,4.381700541
16038,2.185567654
16039,4.212216745
16040,3.523449853
16041,4.752814313
16042,4.782300045
16043,4.771710765
16044,2.392419135
16045,2.220361771
16046,4.494344038
16047,3.971835613
16048,3.630954837
16049,3.266131491
16050,2.697721032
16051,4.666794467
16052,4.089099241
16053,4.138410957
16054,4.219146358
16055,3.471574333
16056,4.943872468
16057,4.507636355
16058,3.162219658
16059,4.313995082
16060,3.919655314
16061,3.311740448
16062,2.795188509
16063,3.384429667
16064,4.111031149
16065,4.807467021
16066,3.222428564
16067,3.411915477
16068,3.569127704
16069,4.452390285
16070,4.532830889
16071,3.864334577
16072,3.593042124
16073,3.5996837
16074,4.268555636
16075,1.958679659
16076,3.45143877
16077,3.170007785
16078,3.580046517
16079,4.787901707
16080,4.09396755
16081,4.903974808
16082,3.584008325
16083,3.426676754
16084,4.076691992
16085,4.404840867
16086,4.033454149
16087,4.648497016
16088,2.593793553
16089,2.286009453
16090,3.860345731
16091,3.766603998
16092,3.7508176
16093,1.670969977
16094,3.820904578
16095,3.990531396
16096,3.697989713
16097,3.637086413
16098,2.707709642
16099,2.554545923
16100,4.544036973
16101,4.729895688
16102,4.565482336
16103,3.487717979
16104,3.987625021
16105,3.334599198
16106,2.919106174
16107,3.912069714
16108,3.799828497
16109,3.643243417
16110,3.3774122
16111,4.47143953
16112,2.592856507
16113,3.443372864
16114,3.731276645
16115,4.078213666
16116,3.810331923
16117,3.583904457
16118,3.373547429
16119,4.42967599
16120,4.244962016
16121,3.957572303
16122,3.254540308
16123,3.900785018
16124,3.975144851
16125,4.396040599
16126,3.905210425
16127,4.115131798
16128,4.09221541
16129,3.625823081
16130,3.7645455
16131,2.914311718
16132,4.189122937
16133,3.770080634
16134,4.080161368
16135,3.899720289
16136,3.326130364
16137,3.8118885
16138,3.766284333
16139,4.912948408
16140,3.939579742
16141,3.769210457
16142,3.255475443
16143,3.553150129
16144,3.252508619
16145,2.970119435
16146,3.618350743
16147,4.959561726
16148,4.085719661
16149,4.212405386
16150,3.870622384
16151,1.816248478
16152,1.850882275
16153,3.780915835
16154,3.726213654
16155,3.654414265
16156,3.879820713
16157,3.780915835
16158,2.950239235
16159,4.735459322
16160,3.274365344
16161,4.815051598
16162,3.406850239
16163,3.739948129
16164,4.362304938
16165,4.453514811
16166,4.120355813
16167,1.473539969
16168,3.92296377
16169,3.42724931
16170,4.09221541
16171,3.502795418
16172,4.922477362
16173,4.912948408
16174,3.228386486
16175,4.894500709
16176,4.085664087
16177,4.809748111
16178,2.360734579
16179,4.55471294
16180,3.9962998
16181,3.493029554
16182,3.493010461
16183,3.542828998
16184,3.581157002
16185,3.063190301
16186,4.202488588
16187,2.975179926
16188,3.218692282
16189,4.041013405
16190,3.371505944
16191,4.614906464
16192,2.028192035
16193,4.760273499
16194,3.694453031
16195,3.799096589
16196,4.387702996
16197,3.61696397
16198,4.593099294
16199,4.225931633
16200,4.190466535
16201,4.960227077
16202,3.970391731
16203,4.022200531
16204,3.3853901
16205,3.412387402
16206,4.294611922
16207,3.971132199
16208,3.806055776
16209,3.739805119
16210,4.425983903
